partner_pk,delivery_partner_id,age,partner_rating,vehicle_type
29704,LUDHRES04DEL02,20,4.8,motorcycle 
29705,BHPRES19DEL01,24,4.6,motorcycle 
29706,INDORES20DEL03,26,4.7,motorcycle 
29707,MUMRES12DEL02,20,4.9,electric_scooter 
29708,BANGRES01DEL01,22,4.9,motorcycle 
29709,COIMBRES09DEL02,32,4.9,scooter 
29710,KOCRES19DEL03,21,4.7,motorcycle 
29711,JAPRES06DEL01,33,4.8,motorcycle 
29712,RANCHIRES03DEL03,28,4.7,motorcycle 
29713,AGRRES01DEL03,23,4.8,motorcycle 
29714,MYSRES05DEL01,25,4.9,motorcycle 
29715,SURRES08DEL02,39,4.6,motorcycle 
29716,BANGRES18DEL02,36,4.0,motorcycle 
29717,HYDRES11DEL03,28,4.6,scooter 
29718,SURRES15DEL02,36,4.8,motorcycle 
29719,COIMBRES02DEL02,31,4.0,scooter 
29720,PUNERES09DEL02,22,4.9,scooter 
29721,JAPRES08DEL02,36,4.6,motorcycle 
29722,COIMBRES03DEL02,21,4.6,motorcycle 
29723,BANGRES02DEL03,24,4.1,motorcycle 
29724,MUMRES010DEL03,38,4.5,motorcycle 
29725,BANGRES07DEL01,39,5.0,motorcycle 
29726,INDORES20DEL03,25,4.8,scooter 
29727,COIMBRES02DEL01,20,4.7,motorcycle 
29728,CHENRES11DEL03,24,4.5,scooter 
29729,RANCHIRES04DEL02,35,4.5,scooter 
29730,RANCHIRES18DEL01,23,4.6,scooter 
29731,INDORES20DEL01,37,4.0,motorcycle 
29732,COIMBRES03DEL02,35,4.1,motorcycle 
29733,CHENRES11DEL02,36,4.9,motorcycle 
29734,RANCHIRES12DEL02,29,4.6,scooter 
29735,CHENRES16DEL01,23,4.8,motorcycle 
29736,DEHRES08DEL03,21,4.5,motorcycle 
29737,COIMBRES13DEL03,29,4.7,motorcycle 
29738,JAPRES20DEL01,29,4.8,motorcycle 
29739,SURRES06DEL02,25,4.5,motorcycle 
29740,JAPRES18DEL01,30,4.5,scooter 
29741,SURRES13DEL02,34,4.5,motorcycle 
29742,INDORES02DEL02,26,5.0,scooter 
29743,PUNERES17DEL03,33,4.6,motorcycle 
29744,SURRES16DEL02,35,4.9,electric_scooter 
29745,HYDRES010DEL02,35,4.0,electric_scooter 
29746,DEHRES19DEL02,38,4.8,motorcycle 
29747,AGRRES20DEL02,25,4.8,motorcycle 
29748,MUMRES16DEL02,35,4.8,electric_scooter 
29749,SURRES010DEL03,33,4.9,scooter 
29750,INDORES01DEL02,26,4.5,motorcycle 
29751,PUNERES20DEL03,32,4.7,motorcycle 
29752,BANGRES08DEL02,22,4.6,motorcycle 
29753,RANCHIRES02DEL02,24,4.7,scooter 
29754,BANGRES16DEL01,30,4.7,scooter 
29755,BANGRES09DEL03,29,4.9,motorcycle 
29756,BANGRES12DEL03,22,4.7,motorcycle 
29757,JAPRES08DEL02,34,3.8,motorcycle 
29758,INDORES20DEL02,23,4.8,motorcycle 
29759,KOLRES010DEL01,27,4.7,scooter 
29760,CHENRES14DEL01,31,4.1,scooter 
29761,PUNERES03DEL01,29,4.6,scooter 
29762,RANCHIRES15DEL01,30,4.7,motorcycle 
29763,BANGRES16DEL03,29,5.0,motorcycle 
29764,CHENRES18DEL01,39,5.0,motorcycle 
29765,MUMRES07DEL02,35,4.7,motorcycle 
29766,JAPRES01DEL01,29,4.6,motorcycle 
29767,RANCHIRES12DEL03,21,4.6,scooter 
29768,JAPRES09DEL02,39,4.5,motorcycle 
29769,COIMBRES04DEL01,20,5.0,scooter 
29770,SURRES20DEL03,37,4.6,motorcycle 
29771,RANCHIRES010DEL03,27,4.6,motorcycle 
29772,AURGRES15DEL01,26,4.6,scooter 
29773,HYDRES19DEL01,37,4.6,scooter 
29774,COIMBRES09DEL01,28,5.0,scooter 
29775,BANGRES15DEL01,21,4.6,scooter 
29776,RANCHIRES18DEL03,24,4.6,scooter 
29777,VADRES15DEL01,37,4.9,scooter 
29778,BANGRES17DEL02,37,4.7,scooter 
29779,JAPRES15DEL01,29,4.0,scooter 
29780,CHENRES04DEL01,32,4.8,motorcycle 
29781,KOLRES16DEL02,38,4.8,motorcycle 
29782,CHENRES20DEL03,32,4.4,motorcycle 
29783,JAPRES03DEL01,38,4.9,motorcycle 
29784,CHENRES08DEL01,27,4.4,motorcycle 
29785,MYSRES09DEL02,31,4.7,motorcycle 
29786,COIMBRES17DEL02,37,4.2,motorcycle 
29787,PUNERES09DEL01,34,4.8,motorcycle 
29788,BANGRES13DEL03,21,4.7,scooter 
29789,COIMBRES14DEL01,35,4.9,motorcycle 
29790,HYDRES15DEL02,27,4.5,motorcycle 
29791,BANGRES09DEL01,23,4.7,scooter 
29792,BANGRES11DEL03,39,4.2,motorcycle 
29793,COIMBRES20DEL03,23,4.8,motorcycle 
29794,AGRRES03DEL01,37,4.9,motorcycle 
29795,MUMRES17DEL01,23,4.9,motorcycle 
29796,VADRES12DEL02,27,4.7,motorcycle 
29797,COIMBRES14DEL02,33,4.6,motorcycle 
29798,JAPRES17DEL01,33,4.0,electric_scooter 
29799,RANCHIRES01DEL02,39,4.1,motorcycle 
29800,AGRRES12DEL03,23,4.6,motorcycle 
29801,CHENRES01DEL03,31,4.0,electric_scooter 
29802,RANCHIRES15DEL01,29,4.0,scooter 
29803,MYSRES12DEL03,35,4.7,scooter 
29804,RANCHIRES08DEL03,31,4.8,scooter 
29805,CHENRES09DEL03,34,4.7,scooter 
29806,MUMRES12DEL02,25,5.0,motorcycle 
29807,HYDRES03DEL01,30,4.5,motorcycle 
29808,RANCHIRES02DEL01,23,4.8,motorcycle 
29809,DEHRES05DEL03,27,4.6,motorcycle 
29810,LUDHRES15DEL02,31,4.9,electric_scooter 
29811,CHENRES01DEL02,25,5.0,motorcycle 
29812,ALHRES010DEL03,24,5.0,scooter 
29813,SURRES19DEL03,23,4.6,motorcycle 
29814,VADRES02DEL01,22,4.7,scooter 
29815,DEHRES09DEL02,37,4.9,scooter 
29816,MUMRES12DEL02,25,4.6,scooter 
29817,CHENRES11DEL01,34,4.9,scooter 
29818,RANCHIRES010DEL03,37,4.7,motorcycle 
29819,JAPRES15DEL03,26,5.0,scooter 
29820,RANCHIRES13DEL02,26,4.7,motorcycle 
29821,MUMRES07DEL02,31,4.1,electric_scooter 
29822,SURRES16DEL03,29,4.9,motorcycle 
29823,RANCHIRES09DEL03,37,4.6,electric_scooter 
29824,SURRES07DEL03,29,4.6,scooter 
29825,HYDRES12DEL02,33,4.7,motorcycle 
29826,PUNERES07DEL03,38,4.3,motorcycle 
29827,VADRES08DEL01,23,4.6,scooter 
29828,INDORES17DEL01,23,4.5,motorcycle 
29829,JAPRES02DEL03,28,4.8,motorcycle 
29830,VADRES15DEL03,24,4.8,motorcycle 
29831,MYSRES15DEL03,38,4.6,motorcycle 
29832,BANGRES04DEL03,32,4.4,scooter 
29833,KOCRES14DEL03,30,4.6,motorcycle 
29834,HYDRES07DEL02,22,4.5,motorcycle 
29835,KNPRES14DEL03,21,5.0,motorcycle 
29836,HYDRES11DEL01,39,4.7,motorcycle 
29837,JAPRES02DEL03,24,4.9,electric_scooter 
29838,VADRES19DEL02,25,4.9,scooter 
29839,MYSRES07DEL02,32,4.9,scooter 
29840,HYDRES15DEL03,27,4.9,motorcycle 
29841,GOARES07DEL01,35,5.0,electric_scooter 
29842,SURRES010DEL03,22,5.0,scooter 
29843,BANGRES15DEL01,38,4.4,scooter 
29844,COIMBRES08DEL01,33,4.2,scooter 
29845,MUMRES03DEL02,35,4.8,scooter 
29846,MYSRES01DEL03,33,4.6,motorcycle 
29847,BANGRES16DEL01,38,4.4,scooter 
29848,JAPRES17DEL03,30,4.9,scooter 
29849,CHENRES19DEL02,20,4.9,scooter 
29850,MUMRES08DEL01,21,4.8,scooter 
29851,KOCRES09DEL01,20,5.0,motorcycle 
29852,PUNERES17DEL03,31,4.6,electric_scooter 
29853,COIMBRES06DEL02,27,4.7,motorcycle 
29854,CHENRES07DEL01,24,4.9,scooter 
29855,GOARES14DEL02,29,4.0,motorcycle 
29856,INDORES08DEL01,26,4.2,motorcycle 
29857,AGRRES09DEL02,27,4.6,scooter 
29858,CHENRES20DEL02,31,4.9,electric_scooter 
29859,CHENRES11DEL03,30,4.7,motorcycle 
29860,SURRES16DEL03,22,4.7,motorcycle 
29861,RANCHIRES05DEL01,39,3.5,motorcycle 
29862,SURRES03DEL02,30,4.9,electric_scooter 
29863,CHENRES19DEL03,20,5.0,motorcycle 
29864,BHPRES12DEL03,31,4.8,motorcycle 
29865,COIMBRES010DEL02,25,4.5,motorcycle 
29866,VADRES17DEL03,39,4.7,motorcycle 
29867,RANCHIRES15DEL01,39,4.7,scooter 
29868,JAPRES07DEL01,33,4.7,electric_scooter 
29869,HYDRES11DEL01,25,4.8,scooter 
29870,INDORES15DEL01,24,4.7,scooter 
29871,VADRES16DEL01,32,5.0,scooter 
29872,CHENRES15DEL02,30,4.7,motorcycle 
29873,BANGRES010DEL01,21,4.0,motorcycle 
29874,JAPRES06DEL02,28,4.5,motorcycle 
29875,PUNERES01DEL01,36,4.7,motorcycle 
29876,HYDRES06DEL01,33,4.1,motorcycle 
29877,MUMRES16DEL03,31,4.8,motorcycle 
29878,KNPRES02DEL02,30,5.0,motorcycle 
29879,PUNERES16DEL01,21,4.7,motorcycle 
29880,RANCHIRES03DEL02,22,4.5,motorcycle 
29881,RANCHIRES20DEL01,31,4.7,scooter 
29882,PUNERES18DEL02,20,4.1,motorcycle 
29883,JAPRES12DEL03,36,4.9,scooter 
29884,JAPRES05DEL01,37,4.1,electric_scooter 
29885,GOARES17DEL02,33,4.3,motorcycle 
29886,MUMRES03DEL02,23,4.8,electric_scooter 
29887,INDORES19DEL01,30,4.8,motorcycle 
29888,MUMRES18DEL01,22,4.6,motorcycle 
29889,HYDRES07DEL01,37,4.9,scooter 
29890,PUNERES20DEL03,36,4.5,scooter 
29891,HYDRES09DEL03,36,4.2,motorcycle 
29892,SURRES18DEL03,24,4.9,motorcycle 
29893,VADRES20DEL01,25,3.5,motorcycle 
29894,RANCHIRES17DEL02,32,4.7,motorcycle 
29895,BHPRES03DEL02,35,5.0,motorcycle 
29896,AGRRES04DEL03,35,3.8,motorcycle 
29897,BANGRES04DEL01,38,4.6,scooter 
29898,VADRES11DEL02,24,4.7,motorcycle 
29899,BANGRES09DEL02,36,4.8,motorcycle 
29900,HYDRES09DEL02,30,4.8,motorcycle 
29901,SURRES010DEL03,29,3.8,motorcycle 
29902,JAPRES12DEL03,39,4.9,motorcycle 
29903,BANGRES01DEL03,32,4.8,motorcycle 
29904,MUMRES09DEL02,24,4.8,motorcycle 
29905,RANCHIRES11DEL01,34,4.7,motorcycle 
29906,COIMBRES13DEL02,39,3.0,motorcycle 
29907,HYDRES20DEL02,29,5.0,electric_scooter 
29908,RANCHIRES15DEL02,35,4.3,motorcycle 
29909,AURGRES15DEL02,25,5.0,motorcycle 
29910,CHENRES17DEL02,31,3.9,electric_scooter 
29911,PUNERES02DEL03,37,4.9,motorcycle 
29912,DEHRES20DEL02,22,4.6,scooter 
29913,PUNERES010DEL03,25,5.0,scooter 
29914,JAPRES17DEL02,22,5.0,scooter 
29915,HYDRES15DEL01,34,4.9,motorcycle 
29916,JAPRES11DEL02,37,4.8,motorcycle 
29917,JAPRES16DEL03,24,4.8,motorcycle 
29918,VADRES08DEL03,26,4.9,motorcycle 
29919,INDORES11DEL03,28,4.9,scooter 
29920,RANCHIRES07DEL01,32,4.9,motorcycle 
29921,MYSRES09DEL02,34,4.0,motorcycle 
29922,COIMBRES08DEL02,21,4.8,motorcycle 
29923,MUMRES13DEL02,28,4.9,scooter 
29924,MUMRES13DEL01,32,4.2,scooter 
29925,VADRES08DEL02,32,4.4,motorcycle 
29926,VADRES17DEL02,36,4.6,motorcycle 
29927,HYDRES07DEL01,36,4.8,scooter 
29928,MYSRES010DEL02,21,4.9,motorcycle 
29929,COIMBRES12DEL02,31,4.1,motorcycle 
29930,RANCHIRES06DEL01,20,4.9,motorcycle 
29931,CHENRES20DEL01,25,4.9,motorcycle 
29932,SURRES04DEL01,37,3.7,scooter 
29933,AURGRES01DEL02,35,5.0,scooter 
29934,LUDHRES010DEL03,38,4.6,motorcycle 
29935,HYDRES11DEL01,27,4.2,motorcycle 
29936,MUMRES09DEL02,36,4.5,scooter 
29937,LUDHRES11DEL03,30,4.8,scooter 
29938,LUDHRES14DEL01,29,4.6,motorcycle 
29939,VADRES17DEL02,22,5.0,electric_scooter 
29940,JAPRES05DEL03,26,5.0,motorcycle 
29941,CHENRES18DEL01,30,4.7,motorcycle 
29942,MYSRES14DEL01,22,4.8,motorcycle 
29943,BHPRES20DEL02,39,4.6,scooter 
29944,BANGRES13DEL01,20,4.6,scooter 
29945,HYDRES20DEL03,25,4.9,scooter 
29946,MYSRES01DEL02,36,4.1,motorcycle 
29947,JAPRES17DEL01,27,4.1,motorcycle 
29948,INDORES03DEL02,24,5.0,motorcycle 
29949,MYSRES13DEL03,37,4.4,motorcycle 
29950,LUDHRES09DEL02,33,4.3,motorcycle 
29951,MYSRES15DEL01,32,4.7,motorcycle 
29952,HYDRES19DEL03,22,4.9,motorcycle 
29953,COIMBRES19DEL03,23,4.8,motorcycle 
29954,JAPRES15DEL01,26,4.5,scooter 
29955,INDORES03DEL03,29,4.6,motorcycle 
29956,COIMBRES07DEL02,21,4.8,scooter 
29957,RANCHIRES15DEL01,33,4.4,motorcycle 
29958,GOARES09DEL01,38,4.8,motorcycle 
29959,ALHRES12DEL02,28,3.5,motorcycle 
29960,KOLRES02DEL02,31,4.4,motorcycle 
29961,JAPRES12DEL01,34,4.1,motorcycle 
29962,INDORES17DEL01,32,4.7,scooter 
29963,PUNERES19DEL01,33,4.3,motorcycle 
29964,AURGRES01DEL02,33,4.6,motorcycle 
29965,RANCHIRES03DEL01,29,4.9,motorcycle 
29966,SURRES11DEL01,35,4.7,motorcycle 
29967,PUNERES14DEL03,31,4.8,scooter 
29968,MYSRES01DEL03,27,4.3,motorcycle 
29969,KOCRES010DEL03,31,5.0,motorcycle 
29970,COIMBRES16DEL02,24,4.9,scooter 
29971,BANGRES09DEL03,26,4.5,motorcycle 
29972,JAPRES12DEL02,38,4.8,scooter 
29973,VADRES010DEL03,35,3.7,scooter 
29974,BANGRES11DEL02,32,4.9,scooter 
29975,INDORES05DEL01,23,4.6,motorcycle 
29976,INDORES04DEL02,34,4.6,motorcycle 
29977,VADRES010DEL02,36,4.8,motorcycle 
29978,VADRES20DEL03,31,4.8,motorcycle 
29979,CHENRES20DEL03,37,4.7,motorcycle 
29980,BANGRES01DEL03,26,4.5,scooter 
29981,RANCHIRES16DEL02,33,4.1,electric_scooter 
29982,HYDRES010DEL03,36,4.9,scooter 
29983,DEHRES09DEL02,28,4.9,motorcycle 
29984,INDORES07DEL02,25,4.9,motorcycle 
29985,CHENRES19DEL01,34,4.9,motorcycle 
29986,CHENRES08DEL02,22,4.7,motorcycle 
29987,COIMBRES04DEL01,26,4.1,motorcycle 
29988,CHENRES09DEL01,30,5.0,electric_scooter 
29989,RANCHIRES14DEL02,20,4.8,scooter 
29990,DEHRES06DEL01,36,3.9,motorcycle 
29991,INDORES17DEL02,31,4.6,motorcycle 
29992,ALHRES11DEL02,30,4.5,motorcycle 
29993,BANGRES01DEL01,31,4.9,motorcycle 
29994,AURGRES13DEL02,34,4.8,motorcycle 
29995,HYDRES04DEL03,32,4.8,electric_scooter 
29996,HYDRES11DEL02,20,5.0,motorcycle 
29997,VADRES14DEL01,35,4.8,motorcycle 
29998,COIMBRES06DEL02,36,4.8,scooter 
29999,JAPRES010DEL01,30,4.2,motorcycle 
30000,CHENRES03DEL01,34,3.7,scooter 
30001,AGRRES03DEL03,28,4.9,motorcycle 
30002,PUNERES18DEL02,21,4.2,motorcycle 
30003,RANCHIRES09DEL02,21,4.5,motorcycle 
30004,MYSRES17DEL02,32,4.8,motorcycle 
30005,INDORES09DEL03,33,4.0,motorcycle 
30006,CHENRES08DEL02,31,4.8,electric_scooter 
30007,PUNERES03DEL03,23,4.7,electric_scooter 
30008,JAPRES20DEL03,36,4.7,scooter 
30009,PUNERES11DEL03,23,4.8,scooter 
30010,VADRES11DEL01,23,4.2,scooter 
30011,RANCHIRES05DEL02,39,4.6,scooter 
30012,BANGRES06DEL02,27,4.8,scooter 
30013,BHPRES17DEL03,34,4.3,scooter 
30014,BANGRES05DEL01,28,4.9,scooter 
30015,HYDRES15DEL03,32,5.0,scooter 
30016,PUNERES05DEL02,29,4.6,scooter 
30017,LUDHRES010DEL03,34,5.0,motorcycle 
30018,INDORES06DEL03,24,5.0,scooter 
30019,MUMRES07DEL02,32,4.2,scooter 
30020,BANGRES16DEL02,25,4.9,scooter 
30021,GOARES20DEL01,39,5.0,scooter 
30022,PUNERES11DEL01,34,5.0,electric_scooter 
30023,DEHRES14DEL03,30,4.7,motorcycle 
30024,INDORES12DEL02,34,4.6,motorcycle 
30025,MYSRES18DEL02,32,5.0,motorcycle 
30026,MYSRES16DEL01,39,4.8,motorcycle 
30027,SURRES11DEL02,29,4.7,electric_scooter 
30028,MUMRES15DEL01,36,4.8,motorcycle 
30029,GOARES010DEL02,26,4.6,scooter 
30030,GOARES02DEL01,24,4.6,motorcycle 
30031,COIMBRES07DEL02,35,4.4,motorcycle 
30032,MYSRES03DEL02,28,4.8,electric_scooter 
30033,COIMBRES08DEL02,22,4.2,motorcycle 
30034,JAPRES09DEL01,32,4.2,motorcycle 
30035,BANGRES01DEL01,32,3.7,scooter 
30036,COIMBRES08DEL02,27,5.0,motorcycle 
30037,VADRES02DEL01,30,4.6,scooter 
30038,MYSRES07DEL03,24,4.7,motorcycle 
30039,COIMBRES01DEL02,25,4.6,scooter 
30040,MUMRES12DEL02,22,4.8,scooter 
30041,CHENRES05DEL02,23,4.7,motorcycle 
30042,VADRES06DEL01,31,4.8,motorcycle 
30043,SURRES02DEL02,36,4.7,scooter 
30044,CHENRES11DEL02,22,4.8,motorcycle 
30045,HYDRES16DEL02,34,4.8,motorcycle 
30046,COIMBRES18DEL03,28,4.9,scooter 
30047,HYDRES13DEL01,23,4.6,electric_scooter 
30048,BANGRES05DEL03,29,4.6,scooter 
30049,HYDRES20DEL01,39,5.0,motorcycle 
30050,GOARES05DEL01,31,4.6,motorcycle 
30051,SURRES05DEL01,36,4.6,motorcycle 
30052,BANGRES19DEL02,30,5.0,motorcycle 
30053,SURRES06DEL01,23,4.9,scooter 
30054,DEHRES16DEL02,20,4.1,motorcycle 
30055,MYSRES03DEL01,39,4.9,motorcycle 
30056,INDORES05DEL02,25,4.8,motorcycle 
30057,VADRES12DEL01,29,4.8,motorcycle 
30058,COIMBRES010DEL03,27,4.6,motorcycle 
30059,LUDHRES05DEL01,22,4.8,motorcycle 
30060,HYDRES19DEL01,24,4.7,motorcycle 
30061,INDORES010DEL02,38,4.7,motorcycle 
30062,LUDHRES13DEL03,36,4.9,motorcycle 
30063,ALHRES08DEL01,31,4.6,motorcycle 
30064,BANGRES05DEL03,21,4.9,scooter 
30065,BANGRES19DEL02,27,4.2,motorcycle 
30066,RANCHIRES18DEL02,21,4.9,motorcycle 
30067,KOCRES16DEL02,31,4.7,scooter 
30068,MUMRES07DEL02,33,4.1,motorcycle 
30069,KNPRES04DEL03,39,4.2,motorcycle 
30070,AGRRES08DEL02,38,4.8,motorcycle 
30071,PUNERES15DEL02,33,4.7,scooter 
30072,HYDRES12DEL03,20,4.6,motorcycle 
30073,CHENRES15DEL02,21,4.7,scooter 
30074,MYSRES01DEL01,33,4.9,electric_scooter 
30075,JAPRES11DEL01,39,4.6,motorcycle 
30076,JAPRES04DEL01,22,4.6,motorcycle 
30077,JAPRES01DEL03,21,4.8,scooter 
30078,VADRES20DEL01,36,4.9,motorcycle 
30079,KOLRES14DEL02,23,4.5,scooter 
30080,KOLRES15DEL01,29,4.9,scooter 
30081,KOLRES01DEL01,25,4.8,scooter 
30082,HYDRES15DEL02,28,4.7,scooter 
30083,VADRES07DEL01,36,4.1,electric_scooter 
30084,RANCHIRES19DEL02,21,5.0,motorcycle 
30085,JAPRES12DEL01,30,4.9,electric_scooter 
30086,RANCHIRES17DEL01,27,4.6,motorcycle 
30087,BANGRES13DEL02,33,4.1,motorcycle 
30088,BANGRES010DEL03,26,4.5,motorcycle 
30089,INDORES01DEL02,33,4.9,motorcycle 
30090,ALHRES17DEL02,37,4.5,scooter 
30091,MYSRES16DEL01,34,4.6,motorcycle 
30092,INDORES14DEL02,39,4.4,scooter 
30093,INDORES20DEL03,34,4.8,motorcycle 
30094,RANCHIRES20DEL03,31,4.8,scooter 
30095,PUNERES05DEL03,31,4.9,electric_scooter 
30096,HYDRES12DEL02,22,5.0,motorcycle 
30097,INDORES08DEL03,21,4.5,scooter 
30098,SURRES01DEL01,28,4.5,scooter 
30099,BANGRES11DEL02,22,4.9,scooter 
30100,INDORES05DEL02,36,4.8,motorcycle 
30101,JAPRES17DEL01,29,4.6,motorcycle 
30102,INDORES18DEL02,27,4.9,motorcycle 
30103,PUNERES18DEL02,27,5.0,motorcycle 
30104,BANGRES15DEL03,33,4.6,scooter 
30105,PUNERES010DEL03,31,4.2,motorcycle 
30106,DEHRES09DEL01,21,4.5,motorcycle 
30107,MUMRES07DEL02,35,4.9,scooter 
30108,INDORES18DEL01,32,4.0,motorcycle 
30109,RANCHIRES16DEL02,30,3.9,motorcycle 
30110,RANCHIRES05DEL01,32,4.0,motorcycle 
30111,CHENRES15DEL01,20,4.7,motorcycle 
30112,JAPRES08DEL02,26,4.3,motorcycle 
30113,KOLRES17DEL03,25,4.9,motorcycle 
30114,PUNERES20DEL03,35,4.6,scooter 
30115,COIMBRES11DEL01,27,4.5,scooter 
30116,DEHRES01DEL02,23,4.0,scooter 
30117,SURRES01DEL01,32,4.7,electric_scooter 
30118,MUMRES01DEL03,32,4.5,motorcycle 
30119,JAPRES13DEL01,33,4.8,scooter 
30120,HYDRES14DEL01,26,5.0,scooter 
30121,VADRES17DEL03,25,4.8,scooter 
30122,JAPRES14DEL01,30,4.7,scooter 
30123,MUMRES01DEL01,27,4.8,scooter 
30124,MYSRES02DEL03,21,4.6,scooter 
30125,PUNERES07DEL01,38,4.6,scooter 
30126,RANCHIRES02DEL01,26,4.7,motorcycle 
30127,MUMRES13DEL02,22,3.3,motorcycle 
30128,MYSRES03DEL03,22,4.9,motorcycle 
30129,HYDRES08DEL02,39,4.5,scooter 
30130,PUNERES13DEL01,31,4.2,motorcycle 
30131,KOLRES05DEL01,30,4.8,motorcycle 
30132,VADRES15DEL01,35,4.7,motorcycle 
30133,CHENRES17DEL02,37,5.0,scooter 
30134,DEHRES06DEL02,25,4.8,motorcycle 
30135,ALHRES12DEL01,35,4.8,motorcycle 
30136,AURGRES02DEL03,26,4.9,motorcycle 
30137,HYDRES04DEL02,39,4.7,scooter 
30138,VADRES010DEL02,22,4.9,motorcycle 
30139,MYSRES01DEL01,38,5.0,motorcycle 
30140,COIMBRES02DEL01,26,4.8,motorcycle 
30141,SURRES03DEL03,34,5.0,motorcycle 
30142,CHENRES01DEL02,38,5.0,motorcycle 
30143,BANGRES05DEL03,32,4.8,scooter 
30144,KOCRES04DEL03,31,5.0,electric_scooter 
30145,JAPRES17DEL03,32,4.3,scooter 
30146,BHPRES09DEL03,30,4.2,motorcycle 
30147,RANCHIRES03DEL01,31,4.9,motorcycle 
30148,VADRES07DEL02,35,4.5,scooter 
30149,SURRES11DEL01,25,4.9,motorcycle 
30150,CHENRES19DEL03,20,4.9,motorcycle 
30151,KOCRES08DEL01,21,4.3,scooter 
30152,MUMRES03DEL01,31,4.4,motorcycle 
30153,JAPRES09DEL02,30,4.9,scooter 
30154,RANCHIRES14DEL02,35,4.9,motorcycle 
30155,MUMRES04DEL03,26,4.5,scooter 
30156,VADRES11DEL02,27,4.7,motorcycle 
30157,VADRES16DEL03,38,4.7,electric_scooter 
30158,COIMBRES06DEL02,36,4.7,motorcycle 
30159,RANCHIRES16DEL02,35,3.5,motorcycle 
30160,BANGRES20DEL01,25,4.8,motorcycle 
30161,MYSRES06DEL01,29,4.6,scooter 
30162,COIMBRES11DEL01,24,4.6,motorcycle 
30163,MYSRES07DEL03,35,4.0,scooter 
30164,BANGRES02DEL02,33,4.8,scooter 
30165,HYDRES07DEL02,39,4.9,motorcycle 
30166,RANCHIRES19DEL01,29,4.6,scooter 
30167,MUMRES13DEL01,30,4.6,scooter 
30168,PUNERES16DEL03,21,4.5,scooter 
30169,KOLRES12DEL01,37,4.9,scooter 
30170,DEHRES13DEL03,34,4.0,motorcycle 
30171,PUNERES12DEL03,29,4.3,motorcycle 
30172,RANCHIRES11DEL02,32,4.1,motorcycle 
30173,MYSRES04DEL02,34,4.8,electric_scooter 
30174,PUNERES12DEL02,20,4.6,motorcycle 
30175,VADRES12DEL02,33,4.5,electric_scooter 
30176,BANGRES05DEL02,36,5.0,scooter 
30177,DEHRES04DEL01,24,4.6,electric_scooter 
30178,RANCHIRES06DEL02,25,4.7,scooter 
30179,VADRES11DEL02,29,5.0,motorcycle 
30180,RANCHIRES14DEL02,25,4.1,motorcycle 
30181,BANGRES13DEL02,29,4.2,motorcycle 
30182,MYSRES17DEL01,36,4.2,motorcycle 
30183,SURRES18DEL02,38,4.6,motorcycle 
30184,RANCHIRES17DEL02,35,3.9,electric_scooter 
30185,PUNERES03DEL02,22,4.9,motorcycle 
30186,VADRES07DEL02,34,4.8,scooter 
30187,RANCHIRES04DEL03,36,4.6,motorcycle 
30188,MUMRES01DEL02,35,4.4,motorcycle 
30189,KNPRES19DEL01,30,3.7,scooter 
30190,ALHRES05DEL02,34,4.8,scooter 
30191,MYSRES06DEL02,29,4.6,scooter 
30192,MUMRES18DEL01,28,4.6,electric_scooter 
30193,DEHRES13DEL03,29,4.6,motorcycle 
30194,INDORES11DEL02,38,4.9,electric_scooter 
30195,PUNERES19DEL03,27,4.0,motorcycle 
30196,BANGRES11DEL03,37,4.5,motorcycle 
30197,SURRES11DEL03,30,4.9,motorcycle 
30198,PUNERES15DEL01,36,5.0,motorcycle 
30199,MUMRES18DEL03,30,4.2,scooter 
30200,GOARES14DEL01,35,4.9,motorcycle 
30201,ALHRES07DEL02,38,4.8,scooter 
30202,VADRES02DEL02,22,4.6,motorcycle 
30203,BANGRES14DEL02,35,4.3,motorcycle 
30204,HYDRES15DEL01,27,4.6,motorcycle 
30205,COIMBRES01DEL01,27,4.8,scooter 
30206,HYDRES19DEL01,35,3.5,scooter 
30207,MYSRES19DEL03,30,4.7,motorcycle 
30208,MUMRES06DEL01,39,4.9,electric_scooter 
30209,CHENRES08DEL03,28,4.8,motorcycle 
30210,JAPRES15DEL01,21,4.5,motorcycle 
30211,CHENRES03DEL01,27,5.0,motorcycle 
30212,VADRES15DEL03,25,4.8,motorcycle 
30213,JAPRES07DEL02,33,4.5,scooter 
30214,BANGRES17DEL03,23,5.0,motorcycle 
30215,RANCHIRES15DEL01,20,4.9,motorcycle 
30216,INDORES18DEL02,36,4.1,scooter 
30217,RANCHIRES12DEL02,34,5.0,scooter 
30218,RANCHIRES20DEL01,35,5.0,motorcycle 
30219,CHENRES08DEL03,31,4.8,motorcycle 
30220,MYSRES05DEL01,38,3.8,scooter 
30221,GOARES19DEL01,32,4.7,scooter 
30222,VADRES11DEL03,24,4.2,motorcycle 
30223,AGRRES11DEL03,20,4.5,scooter 
30224,KOCRES06DEL02,35,4.1,motorcycle 
30225,HYDRES19DEL03,31,4.8,motorcycle 
30226,RANCHIRES06DEL03,23,4.9,motorcycle 
30227,COIMBRES13DEL01,32,4.6,motorcycle 
30228,RANCHIRES11DEL03,36,4.8,scooter 
30229,RANCHIRES02DEL02,29,4.9,electric_scooter 
