order_id,order_type,restaurant_latitude,restaurant_longitude
62CD,Buffet ,22.761226,75.887522
171D,Snack ,22.753659,75.903365
65DA,Meal ,21.173493,72.801953
4A7,Drinks ,-13.022394,-80.242439
65D4,Drinks ,26.902908,75.792934
638C,Drinks ,22.311844,73.165081
B64D,Drinks ,11.001753,76.986241
3799,Meal ,12.972532,77.608179
B53D,Drinks ,12.326356,76.619103
956D,Meal ,22.695207,75.866059
2A1F,Drinks ,22.727021,75.884167
14F4,Meal ,19.091458,72.827808
717E,Buffet ,18.543626,73.905101
133C,Drinks ,0.0,0.0
2ABC,Meal ,22.75004,75.902847
A6C4,Snack ,12.3085,76.665808
AD87,Drinks ,12.934179,77.615797
C9C8,Meal ,0.0,0.0
5CF8,Drinks ,23.359194,85.325447
BF46,Snack ,26.49095,80.318656
7472,Buffet ,12.316967,76.603067
42A5,Snack ,18.520016,73.830547
6DDC,Buffet ,22.307898,73.167788
90CF,Buffet ,19.178321,72.834715
7C52,Buffet ,13.026279,80.174568
6928,Drinks ,18.55144,73.804855
78F3,Meal ,19.221315,72.862381
40A5,Buffet ,18.56245,73.916619
4A82,Meal ,12.979096,77.640625
6F6F,Snack ,0.0,0.0
3.7E+01,Buffet ,23.351058,85.325731
D7C4,Drinks ,0.0,0.0
50D4,Snack ,26.913726,75.75282
5A65,Drinks ,13.045479,80.23311
49C8,Buffet ,12.337978,76.616792
8AF6,Meal ,0.0,0.0
9307,Drinks ,22.308096,73.167753
68F0,Snack ,0.0,0.0
12B7,Drinks ,11.000762,76.981876
DB9D,Meal ,27.159795,78.04299
BB32,Buffet ,19.055831,72.833984
8ECA,Drinks ,22.744648,75.894377
2813,Meal ,19.121999,72.908493
CF5A,Buffet ,25.454697,81.834492
DB06,Drinks ,22.552996,88.35231
8A9D,Snack ,12.933284,77.615428
8E+70,Meal ,19.1813,72.836191
7D1B,Buffet ,17.410371,78.437225
B20,Buffet ,12.297954,76.665169
AD67,Drinks ,18.592718,73.773572
CC39,Drinks ,22.552672,88.352885
361C,Meal ,18.56245,73.916619
9DC6,Meal ,19.178321,72.834715
9153,Meal ,11.021278,76.995017
809B,Snack ,23.354422,85.3329
973B,Buffet ,10.96185,76.971082
78B0,Drinks ,18.546258,73.904337
4476,Drinks ,21.173343,72.792731
1E5B,Buffet ,11.025083,77.015393
D394,Buffet ,30.359722,78.067079
6F8F,Buffet ,12.321214,76.621094
9F38,Meal ,12.337928,76.617889
3A1E,Snack ,22.74806,75.8934
E16B,Drinks ,30.362686,78.06889
BE7C,Snack ,23.359407,85.325055
7BBC,Snack ,18.539299,73.897902
C6E6,Drinks ,25.449659,81.839744
DB9B,Drinks ,25.450317,81.831681
D1B6,Drinks ,26.473698,80.352677
B139,Buffet ,11.001753,76.986241
8845,Drinks ,21.173343,72.792731
7CD5,Buffet ,18.593481,73.785901
8AC4,Meal ,21.17106,72.789292
C5D9,Meal ,26.472001,80.354002
9E+47,Drinks ,21.17106,72.789292
73F4,Buffet ,26.88842,75.800689
74E,Snack ,19.121999,72.908493
8488,Snack ,11.024839,77.007003
2778,Snack ,23.374878,85.335739
86B9,Meal ,22.75004,75.902847
2EDD,Drinks ,22.745536,75.893106
6FE9,Buffet ,26.90294,75.793007
475E,Buffet ,18.536718,73.830327
4AA4,Snack ,0.0,0.0
19C0,Drinks ,26.891191,75.802083
A483,Snack ,19.22384,72.841347
69D8,Drinks ,12.934365,77.616155
C0CC,Meal ,0.0,0.0
96BD,Meal ,11.003008,76.97544
638E,Buffet ,21.170096,72.789122
2EA2,Drinks ,13.045479,80.23311
CE5D,Meal ,19.874103,75.368419
31C1,Meal ,22.760072,75.892574
8522,Snack ,21.160437,72.774209
6AEF,Buffet ,26.921411,75.793604
DC9B,Buffet ,0.0,0.0
3295,Drinks ,12.311072,76.654878
A0FE,Buffet ,23.374989,85.335486
5454,Meal ,11.001753,76.986241
8F0B,Meal ,21.160437,72.774209
362C,Meal ,0.0,0.0
1AC2,Drinks ,12.323225,76.630028
9BD9,Buffet ,12.98041,77.640489
992F,Snack ,12.979166,77.640709
1021,Buffet ,22.751857,75.866699
437F,Meal ,12.970221,77.645396
C0F8,Drinks ,-19.876428,75.364792
8776,Snack ,13.029198,77.570997
1368,Drinks ,17.483216,78.552111
CEA0,Buffet ,9.957144,76.296783
D612,Snack ,22.538731,88.364878
8AD3,Drinks ,17.428294,78.404423
AB9D,Meal ,11.000762,76.981876
538,Snack ,12.975377,77.696664
6EB4,Buffet ,19.091458,72.827808
4DDB,Snack ,12.934179,77.615797
D913,Meal ,30.362686,78.06889
2398,Snack ,12.935662,77.61413
8259,Drinks ,17.431668,78.408321
F91,Buffet ,26.913726,75.75282
2E+66,Snack ,19.1813,72.836191
4214,Meal ,13.049645,80.242268
BC9F,Snack ,12.972793,80.249982
317D,Meal ,0.0,0.0
5566,Meal ,13.049645,80.242268
51CE,Buffet ,18.51421,73.838429
BA3B,Buffet ,23.369746,85.33982
2EE1,Snack ,23.353783,85.326967
96BC,Drinks ,13.02978,80.208812
7.6E+06,Buffet ,18.536562,73.896485
D216,Snack ,15.556561,73.763633
5140,Drinks ,23.374878,85.335739
C51B,Buffet ,30.899584,75.809346
1B83,Meal ,22.760072,75.892574
332C,Buffet ,26.902908,75.792934
C544,Meal ,0.0,0.0
2722,Meal ,23.371292,85.327872
7898,Snack ,12.325461,76.632278
2033,Snack ,12.323194,76.630583
E194,Snack ,19.888716,75.321461
3AE7,Buffet ,22.728163,75.884212
556A,Snack ,26.910262,75.783013
DC2A,Buffet ,22.53796,88.349843
324A,Snack ,12.975377,77.696664
181A,Meal ,10.96185,76.971082
DA18,Snack ,27.160934,78.044095
68B5,Drinks ,23.351058,85.325731
BCA0,Drinks ,26.891191,75.802083
242F,Meal ,17.431668,78.408321
4CDE,Buffet ,22.725748,75.898497
1EAF,Snack ,12.933284,77.615428
257D,Buffet ,23.416792,85.316842
D0DA,Meal ,26.479108,80.315042
1EDD,Meal ,17.433809,78.386744
78D4,Drinks ,12.325461,76.632278
259C,Buffet ,23.359194,85.325447
CA6A,Meal ,22.53796,88.349843
6183,Meal ,11.001753,76.986241
2AC5,Drinks ,17.440827,78.393391
441C,Buffet ,12.970221,77.645396
98D,Drinks ,22.695207,75.866059
CC4E,Snack ,0.0,0.0
3DCD,Snack ,13.027018,80.254791
A87,Drinks ,22.725748,75.898497
AF34,Buffet ,26.913726,75.75282
C300,Meal ,19.874449,75.360232
6DCE,Meal ,23.359407,85.325055
B82F,Snack ,22.753839,75.897429
4A0E,Drinks ,22.732225,75.874765
5BE3,Buffet ,23.39925,85.390464
551D,Meal ,12.972793,80.249982
A46,Snack ,11.003669,76.976494
84F5,Buffet ,23.374878,85.335739
B41,Meal ,12.979166,77.640709
3CA3,Drinks ,13.022394,80.242439
3A34,Drinks ,12.323994,76.626167
97BA,Buffet ,22.311603,73.165012
6FF,Drinks ,11.010375,76.95295
196D,Meal ,13.005801,80.250744
DEBE,Drinks ,27.163303,78.057044
BD8,Meal ,0.0,0.0
6F54,Buffet ,23.354422,85.3329
8B74,Meal ,11.021278,76.995017
8DCF,Meal ,18.546258,73.904337
AF25,Drinks ,17.458998,78.500366
DAF2,Buffet ,9.988483,76.295211
BD40,Snack ,23.357804,85.325146
84A2,Snack ,21.170096,72.789122
9EF,Buffet ,19.065838,72.832658
B2AB,Meal ,23.369746,85.33982
199E,Meal ,26.88842,75.800689
2F77,Snack ,26.921411,75.793604
5FF9,Buffet ,12.323225,76.630028
5417,Snack ,12.3085,76.665808
D48C,Meal ,10.027364,76.308258
DC9A,Snack ,23.234249,77.434007
1DA3,Snack ,22.311844,73.165081
48BA,Buffet ,26.902908,75.792934
E248,Buffet ,19.876219,75.346017
679F,Meal ,12.949934,77.699386
9333,Drinks ,18.53408,73.89852
5A6,Buffet ,-21.149834,72.778666
3CB0,Snack ,11.010375,76.95295
3AB7,Drinks ,12.323994,76.626167
C734,Drinks ,22.5491,88.400467
9FBC,Snack ,26.921411,75.793604
72C2,Buffet ,26.913483,75.803139
7E7B,Drinks ,0.0,0.0
540F,Drinks ,12.325461,76.632278
8D70,Drinks ,12.975377,77.696664
3CB3,Snack ,19.120083,72.907385
D906,Meal ,30.893081,75.821495
9007,Drinks ,22.725748,75.898497
AF38,Meal ,18.569156,73.774723
A1F4,Meal ,18.569156,73.774723
568E,Snack ,22.760072,75.892574
9BB6,Meal ,21.173343,72.792731
28F6,Drinks ,22.311603,73.165012
5976,Snack ,17.455894,78.375467
D6C2,Meal ,0.0,0.0
B78F,Meal ,21.157729,72.768726
715A,Meal ,17.433809,78.386744
286D,Buffet ,23.355164,85.324097
C5F9,Buffet ,10.006881,76.345397
8697,Meal ,26.910262,75.783013
1840,Buffet ,12.986047,80.218114
D026,Meal ,22.514688,88.393294
C6F0,Meal ,30.899584,75.809346
A4C9,Buffet ,17.41233,78.449654
2C51,Snack ,12.323994,76.626167
799E,Buffet ,23.359407,85.325055
9720,Snack ,22.308096,73.167753
DB26,Drinks ,23.234249,77.434007
BBD 2.00,Buffet ,17.426228,78.407495
67C6,Snack ,22.310237,73.158921
D019,Snack ,22.553227,88.353273
5028,Meal ,17.431668,78.408321
993E,Buffet ,19.254567,72.848923
B9A5,Buffet ,19.065838,72.832658
3B23,Snack ,22.310237,73.158921
5057,Snack ,19.12663,72.829976
614A,Meal ,19.12663,72.829976
5CD5,Buffet ,11.021278,76.995017
5067,Meal ,26.90519,75.810753
2FCF,Drinks ,11.024839,77.007003
98F,Snack ,17.450851,78.379347
88F1,Drinks ,17.411028,78.329645
B5CD,Drinks ,12.304569,76.643622
DA9D,Snack ,0.0,0.0
2DAC,Meal ,11.006686,76.951736
60A5,Snack ,11.003008,76.97544
2C47,Meal ,22.725748,75.898497
E002,Snack ,26.472001,80.354002
8BC3,Meal ,22.311844,73.165081
B3F2,Meal ,12.972793,80.249982
7AC0,Drinks ,13.066762,80.251865
615E,Meal ,12.310972,76.659264
B269,Meal ,13.029198,77.570997
E04D,Meal ,22.527893,88.368628
41BE,Snack ,26.88842,75.800689
415F,Drinks ,21.173493,72.801953
3366,Meal ,0.0,0.0
4B3F,Buffet ,21.17106,72.789292
4D66,Buffet ,19.176269,72.836721
348D,Buffet ,17.426228,78.407495
9BA7,Meal ,18.56245,73.916619
8B16,Buffet ,12.297954,76.665169
9939,Buffet ,23.416792,85.316842
D07C,Meal ,0.0,0.0
303D,Snack ,21.173493,72.801953
B301,Meal ,11.016298,76.972076
140B,Drinks ,19.131141,72.813074
43C7,Buffet ,11.006686,76.951736
47F4,Drinks ,17.438263,78.397865
4018,Drinks ,22.725835,75.887648
CD9D,Buffet ,30.914057,75.83982
940E,Buffet ,12.316967,76.603067
34C8,Drinks ,17.41233,78.449654
4671,Snack ,17.438263,78.397865
A823,Snack ,19.120083,72.907385
8745,Snack ,21.160522,72.771477
B844,Meal ,12.311072,76.654878
676F,Meal ,13.026286,80.275235
C4A7,Snack ,15.303897,73.914336
6455,Drinks ,22.753659,75.903365
8B7E,Drinks ,19.12663,72.829976
2C1F,Meal ,18.593481,73.785901
94D3,Drinks ,22.74806,75.8934
27FD,Drinks ,11.001753,76.986241
662F,Meal ,12.914264,77.6784
3B0F,Meal ,23.351489,85.324253
D95B,Drinks ,0.0,0.0
936A,Buffet ,12.979096,77.640625
D321,Meal ,23.214459,77.434976
D675,Meal ,26.474133,80.3481
B61B,Snack ,22.725748,75.898497
7F87,Meal ,0.0,0.0
B771,Buffet ,21.157735,72.768778
EBF,Meal ,0.0,0.0
4E+01,Meal ,19.121999,72.908493
814D,Drinks ,26.905287,75.794592
1419,Drinks ,13.029198,77.570997
6CFB,Buffet ,17.429585,78.392621
DA8D,Meal ,0.0,0.0
D86C,Snack ,25.449659,81.839744
8D53,Buffet ,17.411028,78.329645
482E,Snack ,12.978453,77.643685
5B99,Drinks ,19.003517,72.82765
C049,Buffet ,-22.569367,88.433187
89F2,Snack ,19.12663,72.829976
5251,Meal ,21.170798,72.790489
5B7A,Meal ,13.005801,80.250744
CDF 7.00,Drinks ,15.574828,73.766883
E07D,Buffet ,10.006881,76.345397
1F11,Drinks ,0.0,0.0
9027,Meal ,21.186438,72.794115
3798,Meal ,19.091458,72.827808
C0F3,Buffet ,-23.232357,77.429989
1A5E,Drinks ,12.325461,76.632278
3D63,Drinks ,12.933284,77.615428
7D55,Drinks ,12.311072,76.654878
C213,Buffet ,22.551084,88.354127
33F5,Buffet ,22.725835,75.887648
12C5,Drinks ,22.744648,75.894377
275C,Drinks ,23.359407,85.325055
6E+46,Meal ,22.310526,73.170937
CCBD,Drinks ,15.585658,73.743606
3F20,Drinks ,13.066762,80.251865
9E5E,Meal ,26.849596,75.800512
BAD 6.00,Drinks ,21.170798,72.790489
45B8,Snack ,17.450851,78.379347
C8D1,Drinks ,22.547186,88.35068
AB0C,Drinks ,18.516216,73.842527
D51D,Meal ,22.538999,88.322337
749A,Snack ,17.426228,78.407495
7830,Drinks ,13.091809,80.219104
1E+08,Meal ,21.173343,72.792731
5C3F,Snack ,17.424114,78.347554
A0BE,Meal ,11.006686,76.951736
8D6,Snack ,18.569156,73.774723
67A2,Buffet ,13.064181,80.236442
6014,Meal ,0.0,0.0
47B7,Buffet ,12.979166,77.640709
4DEE,Snack ,18.636215,73.751081
D43C,Drinks ,26.479108,80.315042
5AD2,Drinks ,17.422819,78.449578
3725,Meal ,18.55144,73.804855
6795,Drinks ,13.058616,80.264151
B877,Drinks ,18.53408,73.89852
9D9E,Drinks ,12.326356,76.619103
E12F,Snack ,15.506205,73.766668
5667,Drinks ,21.157729,72.768726
82B8,Drinks ,0.0,0.0
1785,Buffet ,11.022169,76.999594
5FC1,Drinks ,21.173493,72.801953
CB4B,Drinks ,30.893081,75.821495
B50F,Meal ,13.081878,80.248519
5FEF,Buffet ,12.316967,76.603067
3E7B,Drinks ,11.025083,77.015393
307D,Meal ,17.450851,78.379347
5B8F,Buffet ,12.299524,76.64262
DD73,Snack ,30.892978,75.821847
AA32,Drinks ,11.024839,77.007003
D09C,Buffet ,19.866969,75.318894
4ECD,Drinks ,26.910262,75.783013
6798,Snack ,11.000762,76.981876
8ED,Meal ,26.892312,75.806896
670C,Meal ,12.978453,77.643685
CB29,Meal ,23.184992,77.417227
4FB4,Snack ,22.760072,75.892574
93F4,Meal ,23.39925,85.390464
1845,Drinks ,11.024839,77.007003
109F,Snack ,22.308096,73.167753
A083,Buffet ,12.986047,80.218114
E6A,Drinks ,23.351489,85.324253
BC8D,Meal ,18.533811,73.899315
15FB,Buffet ,22.308096,73.167753
8E+08,Meal ,22.308096,73.167753
D2EA,Meal ,0.0,0.0
890F,Snack ,11.022477,76.995667
D399,Drinks ,22.5491,88.400467
C4B6,Buffet ,26.49095,80.318656
9812,Buffet ,19.178321,72.834715
2022,Snack ,12.297954,76.665169
255E,Drinks ,21.175104,72.804342
3388,Buffet ,26.913483,75.803139
4857,Drinks ,19.065838,72.832658
1599,Meal ,18.636215,73.751081
8612,Buffet ,19.065838,72.832658
B17B,Drinks ,19.091458,72.827808
5675,Drinks ,18.56245,73.916619
B444,Buffet ,17.431477,78.40035
5F96,Buffet ,22.753839,75.897429
2ABD,Meal ,23.333017,85.3172
CCE7,Drinks ,19.874449,75.360232
4A76,Drinks ,13.058616,80.264151
9CA8,Drinks ,11.022298,76.998349
1F2E,Drinks ,0.0,0.0
D2C3,Snack ,26.483042,80.317833
AB61,Buffet ,23.371292,85.327872
2B3A,Snack ,12.352058,76.60665
77D,Snack ,26.905287,75.794592
4DB1,Buffet ,13.005801,80.250744
789D,Snack ,13.044694,80.26147
37D0,Buffet ,13.005801,80.250744
4F40,Meal ,21.157729,72.768726
DDCF,Snack ,30.366322,78.070453
C990,Drinks ,30.890184,75.829615
913E,Meal ,17.428294,78.404423
56F,Buffet ,0.0,0.0
926C,Buffet ,26.90294,75.793007
6793,Buffet ,21.160522,72.771477
BDBE,Meal ,0.0,0.0
1F5F,Snack ,11.02091,76.940432
9E9D,Drinks ,22.751857,75.866699
BA1E,Snack ,26.956431,75.776649
5082,Buffet ,17.458998,78.500366
CFC3,Drinks ,0.0,0.0
7372,Buffet ,12.325461,76.632278
3AB2,Drinks ,22.727021,75.884167
2FB2,Buffet ,11.003669,76.976494
67F5,Meal ,13.058616,80.264151
3B80,Snack ,12.978453,77.643685
628D,Buffet ,12.972161,77.596014
C91,Meal ,0.0,0.0
1858,Meal ,13.058616,80.264151
7ADD,Snack ,21.157729,72.768726
CF29,Meal ,23.234631,77.401663
7A19,Buffet ,18.546947,73.900626
8EF3,Meal ,19.003517,72.82765
5A7C,Snack ,26.846156,75.8023
CEE7,Snack ,9.960846,76.293936
CA50,Buffet ,22.5491,88.400467
B21A,Meal ,19.254567,72.848923
176C,Buffet ,21.160437,72.774209
C922,Meal ,22.514585,88.39331
10A6,Meal ,12.934179,77.615797
1E9E,Snack ,13.029198,77.570997
B7C9,Snack ,0.0,0.0
1A55,Drinks ,26.846156,75.8023
8672,Buffet ,11.022169,76.999594
5B7F,Snack ,17.45971,78.368855
2F3E,Buffet ,17.41233,78.449654
9D68,Snack ,19.207222,72.972281
4CBA,Buffet ,12.284747,76.625861
C017,Drinks ,-9.960846,-76.293936
98FB,Meal ,22.727021,75.884167
9F92,Drinks ,21.160522,72.771477
D522,Snack ,30.362686,78.06889
91A9,Snack ,19.065838,72.832658
2E+92,Meal ,12.935662,77.61413
D35B,Buffet ,19.866969,75.318894
1566,Meal ,22.761593,75.886362
1A04,Meal ,19.176269,72.836721
6F06,Meal ,22.722634,75.886959
2A24,Snack ,19.091458,72.827808
842B,Snack ,21.149669,72.772629
2E+00,Buffet ,0.0,0.0
7C71,Meal ,12.337928,76.617889
7064,Meal ,21.157735,72.768778
833C,Meal ,12.979166,77.640709
56AC,Snack ,12.939496,77.625999
B8B7,Drinks ,10.96185,76.971082
CD02,Drinks ,22.514119,88.362504
61A1,Buffet ,12.981615,80.231598
7FB,Buffet ,19.254567,72.848923
48D2,Meal ,19.103249,72.846749
9.2E+08,Meal ,13.022394,80.242439
7CB6,Meal ,12.949934,77.699386
C14B,Drinks ,10.027014,76.308053
47C7,Buffet ,17.431668,78.408321
A459,Snack ,19.065838,72.832658
877F,Drinks ,22.753839,75.897429
ADB5,Meal ,19.131141,72.813074
848D,Buffet ,12.935662,77.61413
D611,Meal ,19.875337,75.316722
1E+51,Drinks ,11.008638,76.984311
CC7D,Meal ,26.49095,80.318656
1DDC,Snack ,0.0,0.0
7.5E+04,Snack ,12.326356,76.619103
3BE6,Snack ,18.53408,73.89852
C385,Meal ,0.0,0.0
3BB2,Meal ,17.438263,78.397865
679D,Buffet ,13.029198,77.570997
15DA,Meal ,22.744648,75.894377
2DB2,Buffet ,17.431477,78.40035
B7DB,Snack ,23.354422,85.3329
BB2A,Meal ,12.978453,77.643685
8F0A,Buffet ,21.173343,72.792731
4EF4,Meal ,18.592718,73.773572
7276,Meal ,21.149834,72.778666
B546,Snack ,18.546258,73.904337
BA8A,Buffet ,23.357804,85.325146
DEAF,Meal ,30.89286,75.822199
9554,Drinks ,17.431668,78.408321
C9AA,Buffet ,26.47,80.35
6DB1,Buffet ,17.438263,78.397865
3E+24,Snack ,21.175975,72.795503
59D8,Buffet ,12.939496,77.625999
9DC7,Snack ,26.913483,75.803139
2842,Snack ,19.12663,72.829976
87A4,Buffet ,19.055831,72.833984
A512,Snack ,12.337978,76.616792
2A73,Meal ,21.175975,72.795503
70FB,Snack ,23.371292,85.327872
E0FD,Meal ,27.158822,78.045359
8E+97,Drinks ,12.325461,76.632278
9A0D,Buffet ,21.157735,72.768778
B2E7,Drinks ,17.440827,78.393391
62B2,Drinks ,12.325461,76.632278
5764,Meal ,17.41233,78.449654
DCF1,Meal ,25.449872,81.836167
D32,Buffet ,22.722634,75.886959
40EF,Snack ,17.451976,78.385883
8E+10,Buffet ,22.74806,75.8934
74CD,Meal ,21.175975,72.795503
9434,Buffet ,23.359033,85.325347
344F,Snack ,22.732225,75.874765
35AE,Drinks ,12.972161,77.596014
6384,Snack ,21.186608,72.794136
E61,Snack ,23.359033,85.325347
8.2E+07,Drinks ,12.337928,76.617889
42CF,Meal ,17.431668,78.408321
CD0F,Buffet ,0.0,0.0
BAA2,Snack ,18.546947,73.900626
555,Drinks ,12.933298,77.614293
C1F,Drinks ,26.892312,75.806896
5297,Meal ,12.297954,76.665169
8699,Drinks ,21.160522,72.771477
CB15,Drinks ,0.0,0.0
905F,Snack ,12.325461,76.632278
3910,Snack ,23.359194,85.325447
4F23,Buffet ,21.149569,72.772697
A9EC,Snack ,17.431668,78.408321
1A36,Buffet ,13.044694,80.26147
428A,Drinks ,12.337978,76.616792
6647,Meal ,12.352058,76.60665
557C,Meal ,19.1813,72.836191
3F64,Drinks ,26.921411,75.793604
82D,Drinks ,12.972793,80.249982
9E+26,Meal ,11.016298,76.972076
E1AC,Drinks ,15.51315,73.78346
7FAF,Meal ,23.359407,85.325055
C86,Meal ,12.939496,77.625999
4506,Snack ,12.933298,77.614293
AA65,Buffet ,18.592718,73.773572
6.6E+09,Buffet ,18.53408,73.89852
756F,Buffet ,26.914142,75.805704
4203,Meal ,12.914264,77.6784
4488,Drinks ,26.891191,75.802083
4B3,Meal ,-12.933298,-77.614293
5D3B,Meal ,18.543626,73.905101
534C,Buffet ,22.32,73.17
D66E,Meal ,0.0,0.0
E1C2,Buffet ,27.161661,78.011544
DE9F,Meal ,27.160934,78.044095
5C98,Buffet ,19.003517,72.82765
972D,Snack ,22.311358,73.164798
2AFE,Snack ,18.994237,72.825553
61C7,Drinks ,19.221315,72.862381
AD6B,Meal ,13.029198,77.570997
88B6,Drinks ,17.451976,78.385883
C19C,Drinks ,30.366322,78.070453
22FD,Buffet ,11.003669,76.976494
6F6E,Meal ,22.695207,75.866059
DD6A,Drinks ,26.483672,80.320708
D64A,Snack ,9.959778,76.296106
BAAF,Snack ,17.430448,78.418213
B37C,Snack ,22.753659,75.903365
9483,Meal ,0.0,0.0
5BC7,Snack ,23.351058,85.325731
BE94,Snack ,17.431668,78.408321
7FC5,Drinks ,12.975996,80.221898
3868,Snack ,12.986047,80.218114
5C24,Buffet ,17.430448,78.418213
70C5,Meal ,23.359033,85.325347
33AA,Drinks ,13.029198,77.570997
94D6,Buffet ,23.374989,85.335486
39C3,Meal ,13.054347,80.257221
2DE0,Drinks ,21.186884,72.793616
730D,Buffet ,26.921411,75.793604
BC25,Drinks ,21.149834,72.778666
4567,Snack ,26.892312,75.806896
B958,Buffet ,22.753659,75.903365
7EC7,Meal ,12.3085,76.665808
2125,Buffet ,0.0,0.0
B679,Meal ,12.935662,77.61413
16FE,Snack ,13.064181,80.236442
8741,Drinks ,12.299524,76.64262
C6E4,Buffet ,0.0,0.0
C55A,Snack ,30.335259,78.053162
1D73,Drinks ,11.001753,76.986241
4DE9,Drinks ,12.323225,76.630028
6E+38,Drinks ,22.74806,75.8934
5937,Drinks ,23.351058,85.325731
90B6,Meal ,21.175975,72.795503
B572,Snack ,17.411028,78.329645
AD13,Meal ,12.906229,77.596791
A671,Meal ,19.207222,72.972281
1EB3,Buffet ,22.307898,73.167788
2B5E,Meal ,18.546258,73.904337
2EC5,Drinks ,17.45971,78.368855
A45,Buffet ,21.15276,72.778059
2D69,Buffet ,11.000762,76.981876
87A2,Buffet ,19.207222,72.972281
A0D4,Snack ,11.001852,76.976268
9B20,Drinks ,18.536718,73.830327
464F,Meal ,22.32,73.17
841D,Drinks ,12.299524,76.64262
9CF2,Buffet ,12.986047,80.218114
91A4,Snack ,0.0,0.0
CB7A,Buffet ,23.230791,77.43702
4F33,Snack ,26.892312,75.806896
DE1D,Buffet ,19.875908,75.358888
5ADC,Snack ,12.323225,76.630028
B1CC,Snack ,12.970221,77.645396
5D1,Snack ,12.914264,77.6784
B741,Snack ,12.975996,80.221898
4227,Snack ,18.569156,73.774723
CAFC,Snack ,30.899992,75.831338
D765,Drinks ,23.184992,77.417227
47C6,Meal ,13.022394,80.242439
76C6,Buffet ,11.008638,76.984311
E09B,Drinks ,0.0,0.0
DA33,Buffet ,0.0,0.0
D167,Buffet ,15.498603,73.826911
31A1,Drinks ,12.972532,77.608179
8F84,Snack ,11.010375,76.95295
8B6D,Snack ,12.970221,77.645396
8F66,Buffet ,0.0,0.0
9043,Snack ,23.39925,85.390464
562E,Snack ,12.310972,76.659264
8E+22,Drinks ,23.416792,85.316842
4E1E,Buffet ,12.970324,77.645748
5204,Drinks ,11.025083,77.015393
A413,Snack ,13.026286,80.275235
62A7,Meal ,19.178321,72.834715
B14A,Drinks ,22.310237,73.158921
52B8,Meal ,18.520016,73.830547
31DB,Drinks ,26.891191,75.802083
3121,Meal ,21.170798,72.790489
8F0E,Meal ,11.016298,76.972076
8194,Meal ,22.695207,75.866059
1157,Drinks ,12.949934,77.699386
1049,Buffet ,23.354422,85.3329
8B4C,Snack ,0.0,0.0
4.4E+02,Snack ,13.02978,80.208812
586F,Buffet ,12.933284,77.615428
E242,Drinks ,25.459775,81.834841
C180,Snack ,23.184992,77.417227
36B6,Meal ,18.51421,73.838429
B1DF,Buffet ,22.725748,75.898497
49C9,Drinks ,12.326356,76.619103
6063,Buffet ,11.006686,76.951736
686,Drinks ,11.016298,76.972076
C1CC,Snack ,30.893081,75.821495
BA3C,Snack ,13.066762,80.251865
DF5E,Snack ,15.576683,73.75575
BF70,Buffet ,19.875337,75.316722
BE18,Snack ,18.533811,73.899315
A8E7,Drinks ,0.0,0.0
D3E4,Meal ,22.569367,88.433187
8769,Drinks ,22.744648,75.894377
10D2,Meal ,0.0,0.0
2342,Drinks ,19.003517,72.82765
AE52,Snack ,26.910262,75.783013
7061,Meal ,12.3085,76.665808
D67D,Meal ,27.165108,78.015053
F32,Drinks ,22.760072,75.892574
5B5B,Drinks ,23.359194,85.325447
6223,Snack ,22.761226,75.887522
D421,Buffet ,9.991703,76.293136
6E+25,Drinks ,12.972532,77.608179
3C22,Drinks ,21.173493,72.801953
CFC5,Drinks ,30.327968,78.046106
5B27,Snack ,19.178321,72.834715
24B5,Snack ,0.0,0.0
BA9D,Snack ,12.352058,76.60665
592,Drinks ,-17.45971,78.368855
C3EA,Snack ,19.875337,75.316722
3B3A,Snack ,12.323194,76.630583
6D2A,Meal ,18.546947,73.900626
B2C4,Buffet ,22.744648,75.894377
6AD1,Buffet ,22.753659,75.903365
8662,Snack ,22.745536,75.893106
B4C4,Buffet ,19.176269,72.836721
5BA7,Snack ,19.131141,72.813074
C5FB,Buffet ,27.160934,78.044095
D36,Buffet ,26.90519,75.810753
1AE5,Drinks ,22.727021,75.884167
63DD,Buffet ,21.185047,72.80859
1D34,Buffet ,13.058616,80.264151
BF29,Drinks ,10.035573,76.336958
9439,Drinks ,11.022169,76.999594
9694,Drinks ,22.725748,75.898497
3018,Meal ,22.753659,75.903365
2F20,Buffet ,21.183434,72.814492
7C5B,Meal ,22.745536,75.893106
66C3,Snack ,21.175975,72.795503
2D0B,Meal ,18.592718,73.773572
84F2,Drinks ,0.0,0.0
9B4F,Buffet ,13.058616,80.264151
6ED6,Snack ,22.751857,75.866699
EB3,Snack ,18.539299,73.897902
DFD,Buffet ,23.353783,85.326967
D8E6,Snack ,26.471617,80.313564
32C7,Buffet ,22.722634,75.886959
A4A9,Snack ,11.022169,76.999594
AD9A,Drinks ,17.440827,78.393391
5E+79,Drinks ,0.0,0.0
A8CF,Snack ,21.186884,72.793616
675D,Drinks ,21.186438,72.794115
8C20,Meal ,12.949934,77.699386
9605,Meal ,11.025083,77.015393
D282,Snack ,27.160934,78.044095
129C,Meal ,22.753659,75.903365
1472,Buffet ,12.906229,77.596791
176A,Meal ,18.51421,73.838429
7594,Buffet ,22.751234,75.88949
97A9,Meal ,19.1813,72.836191
