order_id,delivery_partner_id,delivery_location_latitude,delivery_location_longitude,time_taken_min
7.3E+08,JAPRES07DEL03,26.906536,75.977333,35.0
5321,MUMRES08DEL02,19.115838,72.882658,23.0
D6FC,KNPRES20DEL01,26.58,80.46,37.0
5FF1,HYDRES010DEL01,17.498294,78.474423,31.0
A848,BANGRES13DEL01,13.045662,77.72413,23.0
1C04,BANGRES01DEL01,13.043284,77.725428,16.0
1217,PUNERES010DEL01,18.549299,73.907902,15.0
C623,LUDHRES04DEL01,30.954057,75.87982,14.0
9C68,HYDRES01DEL02,17.540371,78.567225,14.0
6590,PUNERES15DEL02,18.656215,73.771081,26.0
2.4E+06,VADRES11DEL01,22.318096,73.177753,28.0
59C4,PUNERES19DEL03,18.653934,74.005367,31.0
8570,PUNERES15DEL01,18.706215,73.821081,37.0
105F,PUNERES15DEL01,18.706215,73.821081,37.0
83F8,RANCHIRES13DEL01,23.384989,85.345486,27.0
7CA7,MYSRES20DEL02,12.467978,76.746792,36.0
D450,KNPRES07DEL03,26.532001,80.414002,22.0
CE58,ALHRES03DEL03,25.541517,81.922616,49.0
E005,GOARES02DEL02,15.635658,73.793606,28.0
518D,SURRES13DEL03,21.260096,72.879122,35.0
7B84,CHENRES20DEL01,13.045996,80.291898,26.0
699B,HYDRES08DEL01,17.508263,78.467865,24.0
1BA9,MUMRES07DEL02,19.221458,72.957808,17.0
D9B8,BHPRES03DEL02,23.234294,77.455361,29.0
3AD0,VADRES14DEL01,22.321603,73.175012,25.0
20CA,BANGRES05DEL02,13.100324,77.775748,13.0
56CF,BANGRES07DEL03,13.068453,77.733685,38.0
8639,COIMBRES03DEL01,11.135083,77.125393,25.0
7.2E+04,INDORES06DEL03,22.758163,75.914212,13.0
9657,MYSRES010DEL01,12.431214,76.731094,38.0
6609,CHENRES11DEL02,13.114181,80.286442,26.0
9AAB,MUMRES010DEL03,19.033517,72.85765,39.0
2DE5,JAPRES11DEL02,26.98294,75.873007,40.0
8945,PUNERES14DEL01,18.586216,73.912527,47.0
6301,RANCHIRES09DEL02,23.481058,85.455731,11.0
765C,PUNERES05DEL02,18.563626,73.925101,16.0
CD1B,ALHRES010DEL02,0.05,0.05,28.0
5B7C,HYDRES04DEL01,17.451028,78.369645,32.0
16A6,PUNERES18DEL02,18.613481,73.805901,22.0
2D72,MYSRES18DEL01,12.407928,76.687889,25.0
16A3,PUNERES12DEL02,18.650016,73.960547,26.0
D5D8,AURGRES19DEL02,19.916969,75.368894,34.0
AFCA,COIMBRES17DEL03,11.056117,76.974652,17.0
A5B8,BANGRES06DEL03,13.069096,77.730625,34.0
7AB1,HYDRES05DEL03,17.523809,78.476744,15.0
48B,CHENRES010DEL02,13.086762,80.271865,18.0
687,BANGRES05DEL02,13.050324,77.725748,45.0
D494,AGRRES19DEL03,0.03,0.03,38.0
BBCC,PUNERES08DEL03,18.56408,73.92852,20.0
E157,DEHRES20DEL03,0.09,0.09,19.0
429C,RANCHIRES02DEL02,0.08,0.08,35.0
BDD4,SURRES18DEL02,21.279834,72.908666,45.0
64D9,HYDRES010DEL03,17.518294,78.494423,31.0
5CBC,VADRES08DEL01,0.07,0.07,40.0
7C28,HYDRES02DEL03,17.47233,78.509654,31.0
3256,COIMBRES010DEL01,11.043008,77.01544,29.0
676C,MUMRES03DEL02,19.35384,72.971347,35.0
198E,MYSRES16DEL02,12.366967,76.653067,34.0
A321,PUNERES03DEL01,18.594382,73.838206,29.0
61BE,COIMBRES05DEL02,11.042169,77.019594,25.0
5E+71,JAPRES06DEL01,27.021927,75.907282,17.0
AE7C,JAPRES19DEL03,26.943726,75.78282,30.0
2236,JAPRES13DEL01,26.856156,75.8123,13.0
96CD,MYSRES06DEL01,12.433994,76.736167,15.0
CCDD,GOARES19DEL02,0.05,0.05,15.0
1D7C,MYSRES12DEL01,12.394747,76.735861,54.0
78C6,COIMBRES17DEL01,11.096117,77.014652,29.0
62C2,PUNERES19DEL02,18.613934,73.965367,38.0
1569,VADRES010DEL01,22.420329,73.279083,39.0
126C,SURRES04DEL01,21.183493,72.811953,18.0
2E3D,VADRES15DEL02,0.08,0.08,33.0
9BE4,SURRES06DEL03,21.245047,72.86859,32.0
2ACC,RANCHIRES05DEL01,23.465164,85.434097,41.0
7DAE,SURRES13DEL01,21.180096,72.799122,25.0
89F5,PUNERES12DEL03,18.610016,73.920547,47.0
6FBD,JAPRES02DEL03,27.054142,75.945704,25.0
6C43,COIMBRES01DEL01,11.126298,77.082076,12.0
84F,HYDRES03DEL03,17.452819,78.479578,43.0
7C82,VADRES04DEL01,0.07,0.07,19.0
7DEE,JAPRES010DEL03,27.061411,75.933604,43.0
3DCA,VADRES16DEL03,0.09,0.09,42.0
CBE4,DEHRES18DEL02,0.05,0.05,32.0
8.6E+08,PUNERES09DEL03,18.596562,73.956485,23.0
1A25,CHENRES07DEL01,13.191878,80.358519,11.0
825B,HYDRES06DEL03,17.485894,78.405467,25.0
A9CC,CHENRES05DEL02,13.078616,80.284151,13.0
4026,VADRES03DEL01,22.39,73.24,15.0
D0CE,KOLRES11DEL03,22.637821,88.460581,32.0
8D0,BANGRES18DEL02,13.043041,77.813237,16.0
958D,JAPRES07DEL02,26.896536,75.967333,33.0
3463,VADRES06DEL02,22.39279,73.250283,30.0
DD69,LUDHRES11DEL01,30.963081,75.891495,31.0
D722,AGRRES07DEL02,27.240934,78.124095,28.0
10C4,COIMBRES02DEL01,11.062477,77.035667,33.0
A71B,BANGRES09DEL03,13.024179,77.705797,41.0
8963,BANGRES04DEL01,13.05041,77.710489,44.0
94E,VADRES06DEL01,22.42279,73.280283,23.0
AC4C,COIMBRES20DEL02,11.044136,77.013303,28.0
5EF8,JAPRES11DEL01,26.97294,75.863007,40.0
CDC7,KNPRES19DEL01,26.60095,80.428656,45.0
8A4E,BANGRES13DEL02,12.985662,77.66413,10.0
BAEB,BANGRES06DEL01,13.089096,77.750625,35.0
80EB,PUNERES12DEL02,18.600016,73.910547,34.0
A648,INDORES03DEL03,22.781857,75.896699,29.0
5EE3,INDORES04DEL01,22.793659,75.943365,28.0
8037,RANCHIRES010DEL02,23.374422,85.3529,19.0
1CEE,CHENRES06DEL03,13.144347,80.347221,23.0
275A,CHENRES13DEL02,13.107018,80.334791,15.0
71D5,BANGRES13DEL03,12.995662,77.67413,27.0
74A5,INDORES06DEL01,22.838163,75.994212,39.0
27DA,MYSRES09DEL01,12.393194,76.700583,49.0
C883,AGRRES16DEL01,0.11,0.11,18.0
1930,SURRES09DEL01,21.285975,72.905503,30.0
784A,PUNERES02DEL02,18.68144,73.934855,20.0
B370,SURRES04DEL01,21.213493,72.841953,39.0
97BE,PUNERES01DEL02,18.619156,73.824723,24.0
65B0,BANGRES02DEL01,13.080221,77.755396,32.0
79B6,CHENRES06DEL02,13.184347,80.387221,26.0
6B86,INDORES06DEL01,22.838163,75.994212,23.0
B8E4,INDORES12DEL03,22.77806,75.9234,29.0
C699,KOLRES18DEL01,22.639367,88.503187,27.0
C03F,LUDHRES16DEL01,30.905817,75.823112,13.0
407D,CHENRES01DEL01,13.045801,80.290744,20.0
92F2,COIMBRES16DEL02,11.030375,76.97295,34.0
D669,KOLRES11DEL02,22.627821,88.450581,37.0
9D40,MUMRES16DEL03,19.210083,72.997385,14.0
7EF1,BANGRES07DEL02,13.058453,77.723685,39.0
AB89,JAPRES09DEL01,27.021378,75.899034,38.0
39EC,INDORES17DEL01,22.831226,75.957521,42.0
9FDA,RANCHIRES06DEL02,23.377804,85.345146,19.0
1D06,HYDRES17DEL01,17.561976,78.495883,25.0
1DBA,RANCHIRES010DEL03,23.414422,85.3929,28.0
6E7E,INDORES04DEL03,22.843659,75.993365,35.0
293B,RANCHIRES06DEL01,23.427804,85.395146,20.0
9823,HYDRES13DEL01,17.471477,78.44035,16.0
5.4E+06,MUMRES16DEL02,19.170083,72.957385,22.0
3412,SURRES02DEL01,21.226608,72.834136,25.0
4B44,MYSRES11DEL03,12.353225,76.660028,34.0
CE87,BHPRES07DEL03,0.06,0.06,15.0
356D,CHENRES08DEL01,13.062394,80.282439,26.0
8DA6,CHENRES15DEL03,13.086286,80.335235,28.0
CFC4,LUDHRES07DEL03,0.09,0.09,42.0
71FB,MUMRES02DEL01,19.331315,72.972381,20.0
8735,MUMRES09DEL01,19.064049,72.895203,22.0
BCF4,PUNERES11DEL01,18.643811,74.009315,36.0
2606,VADRES17DEL01,0.04,0.04,28.0
3274,MYSRES13DEL01,12.350972,76.699264,33.0
7443,MUMRES17DEL01,19.131999,72.918493,15.0
3247,SURRES13DEL01,21.280096,72.899122,19.0
B467,MYSRES20DEL03,12.427978,76.706792,46.0
2307,MYSRES08DEL03,12.357954,76.725169,34.0
5FF3,INDORES11DEL03,22.781234,75.91949,19.0
A094,PUNERES15DEL01,18.706215,73.821081,28.0
BA2B,COIMBRES13DEL02,11.023669,76.996494,17.0
8036,SURRES03DEL02,21.236884,72.843616,11.0
BF87,AGRRES07DEL01,27.270934,78.154095,35.0
4600,VADRES17DEL02,0.02,0.02,28.0
47AB,SURRES19DEL01,21.259669,72.882629,32.0
9FC9,SURRES16DEL01,21.270437,72.884209,24.0
8F7C,COIMBRES05DEL02,11.072169,77.049594,10.0
C16F,GOARES07DEL01,15.631295,73.819478,36.0
CDC9,AURGRES13DEL03,19.910256,75.353503,26.0
C05C,KNPRES18DEL02,26.604133,80.4781,22.0
1A74,CHENRES11DEL01,13.104181,80.276442,35.0
C800,AGRRES16DEL02,0.08,0.08,35.0
5F6D,CHENRES11DEL02,13.194181,80.366442,17.0
860D,MUMRES12DEL03,19.237222,73.002281,27.0
CB90,LUDHRES02DEL01,0.01,0.01,22.0
8DCA,INDORES20DEL01,22.742225,75.884765,11.0
2F6A,BANGRES16DEL01,13.069198,77.610997,32.0
C19B,GOARES01DEL01,15.686683,73.86575,38.0
3D64,COIMBRES17DEL03,11.086117,77.004652,25.0
24D5,VADRES01DEL01,22.377898,73.237788,42.0
971D,MYSRES13DEL02,12.360972,76.709264,29.0
7D37,BANGRES03DEL01,13.019166,77.680709,29.0
6855,SURRES20DEL01,21.19276,72.818059,19.0
7F28,CHENRES07DEL02,13.211878,80.378519,27.0
AD96,CHENRES07DEL03,13.171878,80.338519,28.0
1AF5,JAPRES12DEL02,26.982908,75.872934,37.0
2446,CHENRES03DEL01,13.201809,80.329104,38.0
D48B,KNPRES08DEL02,0.13,0.13,23.0
7908,MYSRES20DEL01,12.407978,76.686792,29.0
2700,COIMBRES05DEL02,11.102169,77.079594,32.0
1A00,SURRES06DEL02,21.315047,72.93859,25.0
74F1,BANGRES16DEL03,13.089198,77.630997,14.0
C2E7,ALHRES08DEL03,25.510329,81.894279,22.0
9AFB,MYSRES08DEL02,12.377954,76.745169,42.0
20B5,JAPRES12DEL02,26.922908,75.812934,32.0
C9CC,DEHRES16DEL03,30.372509,78.091187,20.0
CF8A,KNPRES11DEL03,26.614986,80.482796,32.0
DC22,KOLRES02DEL03,22.604585,88.48331,21.0
1E+29,MYSRES13DEL01,12.420972,76.769264,43.0
628A,PUNERES07DEL03,18.606947,73.960626,16.0
B97C,INDORES11DEL02,22.881234,76.01949,49.0
3576,SURRES06DEL02,21.235047,72.85859,31.0
2430,JAPRES07DEL01,26.776536,75.847333,16.0
A1F5,JAPRES20DEL02,27.036431,75.856649,18.0
779B,PUNERES04DEL01,18.55421,73.878429,32.0
7FEE,COIMBRES20DEL01,11.064136,77.033303,29.0
1598,COIMBRES19DEL02,11.152298,77.128349,24.0
7337,VADRES02DEL02,0.08,0.08,28.0
D02A,BHPRES07DEL02,0.02,0.02,26.0
246D,RANCHIRES20DEL02,23.47925,85.470464,29.0
21B5,MUMRES04DEL02,19.384567,72.978923,10.0
B3D1,VADRES02DEL02,0.02,0.02,10.0
3085,INDORES19DEL01,22.785536,75.933106,10.0
8B0A,JAPRES05DEL02,27.035287,75.924592,37.0
5994,RANCHIRES12DEL02,0.02,0.02,18.0
6639,PUNERES01DEL02,18.699156,73.904723,31.0
3411,SURRES14DEL03,21.187729,72.798726,21.0
294B,RANCHIRES19DEL01,23.373017,85.3572,24.0
8618,MUMRES02DEL03,19.281315,72.922381,24.0
80D6,CHENRES20DEL02,13.105996,80.351898,34.0
93F3,INDORES17DEL02,22.811226,75.937522,29.0
64DB,INDORES09DEL02,22.855835,76.017648,38.0
1923,INDORES010DEL01,22.79004,75.942847,30.0
153D,BANGRES07DEL02,13.058453,77.723685,30.0
2C76,INDORES17DEL03,22.791226,75.917522,20.0
657D,COIMBRES11DEL02,11.051753,77.036241,37.0
498A,MUMRES05DEL03,18.957584,72.862585,13.0
64ED,MUMRES13DEL03,19.268321,72.924715,31.0
DEB8,ALHRES010DEL01,0.01,0.01,39.0
951E,INDORES16DEL01,22.754648,75.904377,28.0
90AB,MYSRES05DEL03,12.353978,76.657961,31.0
4A81,MUMRES15DEL02,19.226269,72.886721,10.0
AAA5,PUNERES16DEL01,18.576718,73.870328,32.0
989B,COIMBRES02DEL03,11.112477,77.085667,41.0
4DA8,MYSRES20DEL02,12.357978,76.636792,11.0
BEE0,HYDRES17DEL01,17.561976,78.495883,43.0
7BC2,SURRES16DEL02,21.210437,72.824209,31.0
8EE9,JAPRES06DEL01,26.981927,75.867282,49.0
C53C,ALHRES03DEL02,25.531517,81.912616,53.0
6ABB,CHENRES010DEL02,13.086762,80.271865,26.0
27FB,PUNERES12DEL01,18.630016,73.940547,27.0
4D50,JAPRES02DEL03,27.054142,75.945704,31.0
5C59,PUNERES01DEL03,18.599156,73.804723,15.0
1A7E,VADRES01DEL01,22.347898,73.207788,41.0
D5C8,AGRRES09DEL01,0.04,0.04,20.0
430B,HYDRES04DEL01,17.521028,78.439645,37.0
D275,GOARES11DEL02,15.564419,73.775736,15.0
4EC9,HYDRES18DEL02,17.530851,78.459347,27.0
29DB,CHENRES16DEL03,13.109645,80.302268,25.0
2DB3,JAPRES16DEL03,26.909596,75.860512,33.0
DF32,LUDHRES15DEL03,30.929584,75.839346,19.0
53F1,MYSRES17DEL03,12.386356,76.679103,44.0
C7DC,KOLRES02DEL01,22.584585,88.46331,28.0
1707,COIMBRES17DEL01,11.036117,76.954652,19.0
6ACE,JAPRES03DEL01,27.023483,75.913139,39.0
53AD,COIMBRES17DEL02,11.076117,76.994652,26.0
383B,MUMRES03DEL01,19.23384,72.851347,16.0
847C,HYDRES02DEL02,17.54233,78.579654,21.0
4505,INDORES02DEL01,22.691847,75.921991,18.0
8260,HYDRES06DEL01,17.565894,78.485467,24.0
4D28,MUMRES18DEL02,19.1893,72.905451,19.0
A553,COIMBRES18DEL02,11.04091,76.960432,22.0
E03A,LUDHRES03DEL03,30.91722,75.834893,26.0
69EC,BANGRES01DEL01,13.003284,77.685428,38.0
765D,PUNERES07DEL01,18.616947,73.970626,40.0
C04F,BHPRES20DEL01,23.345123,77.508886,33.0
9543,JAPRES19DEL01,26.923726,75.762821,36.0
20FE,INDORES010DEL02,22.80004,75.952847,16.0
84D4,HYDRES010DEL01,17.498294,78.474423,33.0
4205,MUMRES18DEL02,19.1593,72.875451,26.0
8A77,HYDRES08DEL01,17.478263,78.437865,11.0
2DEA,HYDRES19DEL01,17.468998,78.510366,13.0
9FBB,MUMRES08DEL01,19.175838,72.942658,49.0
D2B8,KOCRES06DEL02,10.002834,76.303268,19.0
DD50,GOARES03DEL02,15.704828,73.896883,20.0
AB73,JAPRES07DEL02,26.896536,75.967333,40.0
B977,CHENRES03DEL01,13.131809,80.259104,28.0
7678,BANGRES09DEL01,13.044179,77.725797,32.0
FF3,HYDRES15DEL03,17.48971,78.398855,15.0
8660,HYDRES010DEL01,17.438294,78.414423,28.0
5E+85,MYSRES02DEL02,12.324569,76.663622,14.0
CDA5,GOARES13DEL03,15.596205,73.856668,23.0
8E+51,PUNERES01DEL02,18.589156,73.794723,23.0
4B7,RANCHIRES09DEL01,23.391058,85.365731,34.0
6CAD,JAPRES20DEL01,26.996431,75.816649,20.0
751E,CHENRES05DEL02,13.188616,80.394151,42.0
6.7E+01,CHENRES010DEL03,13.126762,80.311865,29.0
1116,BANGRES20DEL01,13.082161,77.706014,11.0
2D06,HYDRES16DEL02,17.570827,78.523391,22.0
C1C4,ALHRES17DEL01,25.52235,81.911889,16.0
AB34,CHENRES12DEL02,12.992793,80.269982,17.0
BDAC,JAPRES16DEL02,26.929596,75.880512,29.0
79A1,PUNERES04DEL02,18.64421,73.968429,25.0
B313,JAPRES18DEL03,26.973987,75.812891,35.0
D9AD,KOCRES04DEL02,10.016783,76.292981,20.0
16DB,CHENRES12DEL01,13.082793,80.359982,24.0
80EF,HYDRES16DEL03,17.500827,78.453391,13.0
D45B,LUDHRES04DEL02,30.964057,75.88982,21.0
BB05,SURRES08DEL02,21.253343,72.872731,48.0
29BE,JAPRES17DEL01,26.962312,75.876896,47.0
D30A,GOARES13DEL02,15.556205,73.816668,27.0
4EE9,JAPRES010DEL01,27.031411,75.903604,32.0
1869,PUNERES13DEL01,18.60245,73.956619,39.0
832D,CHENRES20DEL03,13.065996,80.311898,24.0
253D,HYDRES07DEL02,17.554114,78.477554,45.0
A0EA,COIMBRES20DEL01,11.064136,77.033303,16.0
23A4,RANCHIRES010DEL02,23.404422,85.3829,28.0
B421,COIMBRES13DEL03,11.063669,77.036494,33.0
DA8A,LUDHRES08DEL01,30.939992,75.871338,20.0
A313,MUMRES12DEL01,19.277222,73.042281,29.0
DE22,LUDHRES04DEL03,30.944057,75.86982,15.0
8AAF,VADRES08DEL01,0.11,0.11,22.0
3C7C,PUNERES01DEL02,18.649156,73.854723,24.0
1487,JAPRES20DEL02,27.006431,75.826649,10.0
D865,KOLRES13DEL02,22.633227,88.433273,28.0
D93,JAPRES02DEL02,26.934142,75.825704,25.0
2DEC,BANGRES03DEL03,13.069166,77.730709,31.0
1.3E+06,MUMRES04DEL01,19.294567,72.888923,15.0
17A3,SURRES05DEL02,21.305104,72.934342,44.0
1269,INDORES13DEL01,22.755049,75.902471,28.0
1E+18,HYDRES08DEL02,17.518263,78.477865,38.0
CAF4,LUDHRES010DEL03,31.03286,75.962199,21.0
C6AB,KNPRES09DEL01,26.543698,80.422677,29.0
D90,INDORES09DEL01,22.795835,75.957648,24.0
982D,JAPRES15DEL03,27.031191,75.942083,15.0
2B62,BANGRES010DEL01,12.943298,77.624293,13.0
7E6F,INDORES16DEL01,22.784648,75.934377,32.0
4430,RANCHIRES02DEL02,0.13,0.13,10.0
CE57,ALHRES11DEL02,0.05,0.05,16.0
3B6A,JAPRES13DEL03,26.986156,75.9423,17.0
228B,COIMBRES17DEL01,11.036117,76.954652,21.0
B548,MUMRES08DEL01,19.135838,72.902658,32.0
BACC,VADRES04DEL01,0.04,0.04,29.0
B6CF,SURRES16DEL02,21.210437,72.824209,19.0
340B,HYDRES19DEL01,17.498998,78.540366,38.0
D7D5,BHPRES09DEL01,0.01,0.01,22.0
9E+54,CHENRES03DEL03,13.121809,80.249104,27.0
688E,HYDRES01DEL02,17.490371,78.517225,27.0
7D07,VADRES12DEL03,0.06,0.06,14.0
B4AB,PUNERES01DEL01,18.639156,73.844723,39.0
2E+11,INDORES14DEL03,22.791593,75.916362,45.0
884D,BANGRES02DEL02,12.990221,77.665396,20.0
48C1,BANGRES07DEL03,13.038453,77.703685,15.0
E118,GOARES12DEL01,15.586833,73.838172,28.0
CD15,ALHRES01DEL01,25.564648,81.944502,15.0
76A3,PUNERES19DEL02,18.583935,73.935367,11.0
B0FF,HYDRES05DEL01,17.543809,78.496744,25.0
82D8,JAPRES03DEL01,26.983483,75.873139,29.0
D827,AGRRES04DEL01,27.235928,78.038092,27.0
5E+64,SURRES01DEL03,21.216438,72.824115,30.0
C0C1,AURGRES17DEL02,20.006994,75.502353,42.0
8959,BANGRES17DEL03,13.032532,77.668179,33.0
815D,HYDRES17DEL03,17.511976,78.445883,17.0
732A,COIMBRES17DEL03,11.086117,77.004652,13.0
14EE,RANCHIRES010DEL02,23.374422,85.3529,20.0
BB0A,VADRES03DEL03,22.35,73.2,13.0
4927,CHENRES15DEL01,13.136286,80.385235,23.0
8.6E+10,SURRES15DEL02,21.210522,72.821477,24.0
5780,VADRES17DEL02,0.05,0.05,34.0
2E+06,JAPRES03DEL03,26.973483,75.863139,29.0
9DE4,VADRES11DEL03,22.398096,73.257753,31.0
C834,GOARES11DEL03,15.574419,73.785736,35.0
9FF9,MUMRES09DEL02,19.044049,72.875203,11.0
6E+35,MUMRES16DEL02,19.170083,72.957385,34.0
27B0,JAPRES18DEL01,27.023987,75.862891,25.0
69F2,BANGRES15DEL03,13.035377,77.756664,24.0
6087,MYSRES09DEL02,12.373194,76.680583,41.0
A1AE,MUMRES08DEL02,19.145838,72.912658,20.0
87C3,HYDRES13DEL03,17.461477,78.43035,29.0
6D8A,JAPRES17DEL03,26.982312,75.896896,32.0
4276,VADRES13DEL01,22.320237,73.168921,43.0
F0C,RANCHIRES09DEL03,23.441058,85.415731,13.0
3197,VADRES15DEL01,0.11,0.11,36.0
420C,MUMRES17DEL01,19.191999,72.978493,28.0
A67D,COIMBRES14DEL02,11.133681,77.105525,34.0
C3B8,KOCRES06DEL03,10.012834,76.313268,28.0
3E7C,MYSRES06DEL01,12.363994,76.666167,28.0
465E,SURRES14DEL03,21.187729,72.798726,27.0
7688,JAPRES09DEL02,26.931378,75.809034,13.0
48C9,HYDRES15DEL01,17.56971,78.478855,19.0
D053,KNPRES02DEL01,26.481617,80.323564,12.0
C5CA,AGRRES08DEL03,27.250934,78.134095,35.0
6A18,BANGRES01DEL03,12.963284,77.645428,33.0
A99E,CHENRES05DEL02,13.078616,80.284151,19.0
1C4D,JAPRES16DEL01,26.859596,75.810512,19.0
FC8,RANCHIRES09DEL02,23.401058,85.375731,29.0
428B,INDORES03DEL02,22.831857,75.946699,38.0
977A,INDORES13DEL02,22.765049,75.912471,15.0
479,PUNERES19DEL01,18.633934,73.985367,22.0
5F40,MYSRES20DEL03,12.427978,76.706792,35.0
90B1,CHENRES09DEL02,13.064694,80.28147,12.0
808E,CHENRES16DEL02,13.129645,80.322268,30.0
2023,CHENRES07DEL02,13.161878,80.328519,10.0
924B,MUMRES14DEL01,19.2213,72.876191,39.0
9E7F,CHENRES18DEL03,13.041615,80.291598,27.0
16FA,JAPRES09DEL01,27.021378,75.899034,26.0
B419,PUNERES12DEL02,18.600016,73.910547,23.0
890C,SURRES09DEL02,21.305975,72.925503,32.0
9081,HYDRES03DEL02,17.552819,78.579578,18.0
C818,AURGRES05DEL01,19.885522,75.377127,26.0
D6B7,KOLRES13DEL02,22.603227,88.403273,29.0
E132,AGRRES15DEL02,0.02,0.02,28.0
7E+91,BANGRES12DEL02,13.069496,77.755999,24.0
2A64,RANCHIRES18DEL03,23.381489,85.354253,16.0
9A60,VADRES09DEL02,0.08,0.08,34.0
2D61,COIMBRES14DEL03,11.033681,77.005525,12.0
93BE,COIMBRES03DEL02,11.155083,77.145393,28.0
43F1,JAPRES11DEL01,26.97294,75.863007,45.0
95F0,MUMRES06DEL03,19.085831,72.863984,30.0
D001,DEHRES16DEL02,30.472509,78.191187,44.0
7370,PUNERES06DEL03,18.636258,73.994337,35.0
E24C,ALHRES03DEL01,25.521517,81.902616,47.0
5EBD,RANCHIRES05DEL01,23.395164,85.364097,31.0
88FC,COIMBRES09DEL03,11.038638,77.014311,18.0
605D,CHENRES05DEL02,13.138616,80.344151,50.0
3F5E,VADRES06DEL03,22.34279,73.200283,19.0
5C74,PUNERES19DEL03,18.623935,73.975367,18.0
B562,CHENRES19DEL01,13.096047,80.328114,26.0
DFB0,KOCRES02DEL02,10.078047,76.360019,16.0
3951,MYSRES09DEL02,12.343194,76.650583,15.0
AA94,RANCHIRES03DEL01,0.07,0.07,18.0
195F,VADRES07DEL03,0.03,0.03,24.0
5893,HYDRES03DEL02,17.502819,78.529578,43.0
A968,SURRES08DEL01,21.183343,72.802731,15.0
8AEE,HYDRES02DEL01,17.45233,78.489654,27.0
335D,RANCHIRES16DEL02,23.501292,85.457872,29.0
A9AB,PUNERES16DEL01,18.646718,73.940327,31.0
D83B,AGRRES07DEL01,27.230934,78.114095,43.0
9A0,MUMRES14DEL02,19.2013,72.856191,19.0
640B,HYDRES17DEL02,17.531976,78.465883,26.0
D79F,LUDHRES02DEL03,0.03,0.03,37.0
1D11,PUNERES04DEL01,18.52421,73.848429,17.0
25A4,CHENRES07DEL03,13.171878,80.338519,27.0
6391,MYSRES05DEL03,12.353978,76.657961,16.0
C0D8,LUDHRES14DEL01,30.902978,75.831847,11.0
4D1F,COIMBRES05DEL02,11.042169,77.019594,31.0
5FA6,COIMBRES01DEL02,11.036298,76.992076,22.0
122E,BANGRES13DEL01,12.975662,77.65413,28.0
1F74,JAPRES11DEL01,27.01294,75.903007,44.0
4872,MUMRES010DEL02,19.133517,72.95765,24.0
780E,INDORES11DEL01,22.821234,75.95949,26.0
C231,KOLRES02DEL01,22.524585,88.40331,33.0
B053,PUNERES09DEL02,18.666562,74.026485,16.0
C146,GOARES14DEL03,15.187944,73.980889,32.0
88EE,VADRES12DEL03,0.09,0.09,43.0
D1B2,DEHRES02DEL01,0.01,0.01,15.0
5545,JAPRES20DEL01,26.966431,75.786649,18.0
8C41,PUNERES14DEL01,18.586216,73.912527,31.0
5E6B,JAPRES02DEL03,27.004142,75.895704,28.0
AE34,PUNERES04DEL02,18.56421,73.888429,27.0
D5C6,AURGRES12DEL02,20.009631,75.453403,20.0
B398,MYSRES05DEL03,12.353978,76.657961,15.0
3.3E+10,HYDRES12DEL01,17.499585,78.462621,41.0
AA79,HYDRES05DEL03,17.523809,78.476744,23.0
C451,KOCRES01DEL01,10.019363,76.325001,19.0
D89D,KNPRES20DEL03,26.53,80.41,32.0
3883,HYDRES14DEL02,17.556228,78.537495,29.0
1ED6,JAPRES07DEL03,26.826536,75.897333,12.0
AA84,INDORES05DEL02,22.747021,75.904167,28.0
9202,COIMBRES06DEL01,11.061278,77.035017,26.0
6DD5,MYSRES14DEL02,0.13,0.13,24.0
4F8C,SURRES16DEL03,21.190437,72.804209,28.0
C16,MUMRES02DEL02,19.271315,72.912381,12.0
52C5,HYDRES11DEL01,17.540448,78.528213,25.0
721B,MUMRES15DEL03,19.236269,72.896721,13.0
1FD7,RANCHIRES12DEL02,0.05,0.05,30.0
C7AB,GOARES18DEL02,15.57395,73.907423,22.0
1B64,JAPRES08DEL03,26.970262,75.843013,19.0
B935,CHENRES14DEL01,13.136279,80.284568,36.0
BB09,MUMRES07DEL03,19.181458,72.917808,32.0
96FA,MUMRES17DEL02,19.201999,72.988493,35.0
C474,AURGRES09DEL02,19.954103,75.448419,18.0
36FC,MUMRES17DEL02,19.171999,72.958493,17.0
B52B,HYDRES17DEL03,17.511976,78.445883,16.0
BA13,VADRES14DEL02,22.361603,73.215012,15.0
B2F6,SURRES16DEL02,21.210437,72.824209,24.0
941A,HYDRES15DEL01,17.56971,78.478855,46.0
26B2,COIMBRES07DEL01,11.00185,77.011082,38.0
9D76,SURRES02DEL03,21.276608,72.884136,33.0
5863,VADRES15DEL01,0.01,0.01,28.0
705C,PUNERES01DEL03,18.629156,73.834723,27.0
1537,MYSRES15DEL01,12.392058,76.64665,37.0
D8F6,DEHRES05DEL03,30.406994,78.122543,26.0
857E,MYSRES09DEL02,12.403194,76.710583,27.0
63FC,VADRES03DEL03,22.35,73.2,20.0
7E+16,PUNERES11DEL02,18.583811,73.949315,23.0
9D92,INDORES02DEL01,22.721847,75.951991,30.0
3762,RANCHIRES19DEL02,23.463017,85.4472,38.0
6D53,SURRES16DEL02,21.210437,72.824209,41.0
4315,COIMBRES20DEL02,11.074136,77.043303,31.0
6D3E,INDORES02DEL01,22.721847,75.951991,13.0
6797,INDORES15DEL01,22.870072,76.002574,22.0
